grau;id_orgao_julgador;procedimento;anomes;quantidade_baixados;quantidade_remetidos_ent;quantidade_remetidos_saida;quantidade_novos;quantidade_baixados_12m;quantidade_remetidos_ent_12m;quantidade_remetidos_saida_12m;quantidade_novos_12m
JE;743020220009;Execução Judicial;202403;0;0;0;0;5;0;0;8
JE;743020220009;Execução Judicial;202404;0;0;0;0;4;0;0;8
JE;743020220009;Conhecimento;202404;1;0;0;0;37;1;0;24
JE;743020220009;Conhecimento;202405;0;0;0;0;36;1;0;24
JE;743020220009;Execução Judicial;202405;0;0;0;1;2;0;0;8
JE;743020220009;Execução Judicial;202406;1;0;0;0;3;0;0;6
JE;743020220009;Conhecimento;202406;0;0;0;0;35;1;0;7
JE;743020220009;Execução Judicial;202407;0;0;0;1;2;0;0;7
JE;743020220009;Conhecimento;202407;1;0;0;2;36;0;0;7
JE;743020220009;Conhecimento;202408;2;0;0;2;36;0;0;9
JE;743020220009;Execução Judicial;202408;0;0;0;0;2;0;0;7
JE;743020220009;Execução Judicial;202409;0;0;0;0;1;0;0;7
JE;743020220009;Conhecimento;202409;1;0;0;0;33;0;0;8
JE;743020220009;Execução Judicial;202410;2;0;0;0;3;0;0;6
JE;743020220009;Conhecimento;202410;0;0;0;1;20;0;0;8
JE;743020220009;Execução Judicial;202411;0;0;0;0;3;0;0;3
JE;743020220009;Conhecimento;202411;1;0;0;1;19;0;0;9
JE;743020220009;Conhecimento;202412;0;0;0;0;17;0;0;8
JE;743020220009;Execução Judicial;202412;1;0;0;0;4;0;0;3
JE;743020220009;Conhecimento;202501;2;0;0;10;10;0;0;17
JE;743020220009;Execução Judicial;202501;0;0;0;0;4;0;0;2
JE;743020220009;Execução Judicial;202502;1;0;0;1;5;0;0;3
JE;743020220009;Conhecimento;202502;0;0;0;6;9;0;0;22
JE;743020220009;Execução Judicial;202503;0;0;0;1;5;0;0;4
JE;743020220009;Conhecimento;202503;0;0;0;2;8;0;0;24
JE;743020220009;Conhecimento;202504;1;0;0;0;8;0;0;24
JE;743020220009;Execução Judicial;202504;2;0;0;1;7;0;0;5
JE;743020220009;Execução Judicial;202505;0;0;0;2;7;0;0;6
JE;743020220009;Conhecimento;202505;2;0;0;1;10;0;0;25
JE;743020220009;Execução Judicial;202506;0;0;0;0;6;0;0;6
JE;743020220009;Conhecimento;202506;0;0;0;0;10;0;0;25
JE;743020220009;Conhecimento;202507;17;0;0;5;26;0;0;28
JE;743020220009;Execução Judicial;202507;2;0;0;1;8;0;0;6
JE;743020220009;Conhecimento;202508;0;0;0;7;24;0;0;33
JE;743020220009;Execução Judicial;202508;0;0;0;1;8;0;0;7
JE;743020220009;Conhecimento;202509;0;0;0;4;23;0;0;37
JE;743020220009;Execução Judicial;202509;0;0;0;0;8;0;0;7
JE;743020220009;Conhecimento;202510;0;0;0;1;23;0;0;37
JE;743020220009;Execução Judicial;202510;0;0;0;2;6;0;0;9
JE;743020220009;Execução Judicial;202511;0;0;0;1;6;0;0;10
JE;743020220009;Conhecimento;202511;2;0;0;5;24;0;0;41
JE;743020220009;Execução Judicial;202512;0;0;0;0;5;0;0;10
JE;743020220009;Conhecimento;202512;1;0;0;1;25;0;0;42
JE;743020220009;Conhecimento;202601;0;0;0;11;23;0;0;43
JE;743020220009;Execução Judicial;202601;0;0;0;0;5;0;0;10
JE;743020220009;Conhecimento;202602;0;0;0;2;23;0;0;39
JE;743020220009;Execução Judicial;202602;4;0;0;0;8;0;0;9
JE;743020220009;Execução Judicial;202603;2;0;0;10;10;0;0;18
JE;743020220009;Conhecimento;202603;2;0;0;1;25;0;0;38
JE;743020220009;Conhecimento;202604;10;0;0;1;34;0;0;39
JE;743020220009;Execução Judicial;202604;1;0;0;1;9;0;0;18
JE;743020220009;Conhecimento;202605;3;0;0;9;35;0;0;47
JE;743020220009;Execução Judicial;202605;1;0;0;0;10;0;0;16
JE;743020220009;Conhecimento;202606;3;0;0;2;38;0;0;49
JE;743020220009;Execução Judicial;202606;1;0;0;0;11;0;0;16
JE;81480150001;Conhecimento;202301;0;0;0;1;0;0;0;1
JE;81480150001;Conhecimento;202302;0;0;1;0;0;0;1;1
JE;81480150001;Conhecimento;202406;0;0;0;1;0;0;0;1
JE;81480150001;Conhecimento;202407;0;0;1;0;0;0;1;1
JE;81480150001;Conhecimento;202504;0;0;0;1;0;0;1;2
JE;81480150001;Execução Judicial;202512;0;0;0;1;0;0;0;1
JE;81480150001;Execução Judicial;202601;0;0;0;1;0;0;0;2
JE;81480150001;Execução Judicial;202602;0;0;1;0;0;0;1;2
JE;81480150001;Conhecimento;202603;0;0;1;0;0;0;1;1
JE;81480150001;Execução Judicial;202603;0;0;1;0;0;0;2;2
JE;81480150001;Conhecimento;202605;0;0;1;1;0;0;2;1
JE;81480150002;Conhecimento;202506;0;1;0;0;0;1;0;0
JE;81480150002;Conhecimento;202507;0;0;1;0;0;1;1;0
JE;81480150003;Execução de Título Extrajudicial;202301;0;0;0;0;0;0;0;0
JE;81480150003;Conhecimento;202301;13;0;0;14;13;0;0;14
JE;81480150003;Execução Judicial;202301;1;0;0;1;1;0;0;1
JE;81480150003;Execução de Título Extrajudicial;202302;0;0;0;0;0;0;0;0
JE;81480150003;Conhecimento;202302;15;0;0;19;28;0;0;33
JE;81480150003;Execução Judicial;202302;2;0;0;1;3;0;0;2
JE;81480150003;Execução Judicial;202303;2;0;0;8;5;0;0;10
JE;81480150003;Conhecimento;202303;9;0;0;21;37;0;0;54
JE;81480150003;Execução de Título Extrajudicial;202303;3;0;0;13;3;0;0;13
JE;81480150003;Execução de Título Extrajudicial;202304;1;0;0;3;4;0;0;16
JE;81480150003;Execução Judicial;202304;2;0;0;0;7;0;0;10
JE;81480150003;Conhecimento;202304;6;0;0;32;43;0;0;86
JE;81480150003;Conhecimento;202305;11;1;0;18;54;1;0;104
JE;81480150003;Execução de Título Extrajudicial;202305;1;0;0;0;5;0;0;16
JE;81480150003;Execução Judicial;202305;2;0;0;10;9;0;0;20
JE;81480150003;Conhecimento;202306;31;0;0;10;85;1;0;114
JE;81480150003;Execução de Título Extrajudicial;202306;2;0;0;0;7;0;0;16
JE;81480150003;Execução Judicial;202306;3;0;0;2;12;0;0;22
JE;81480150003;Execução Judicial;202307;4;0;0;1;16;0;0;23
JE;81480150003;Execução de Título Extrajudicial;202307;11;0;0;1;18;0;0;17
JE;81480150003;Conhecimento;202307;9;0;0;23;94;1;0;137
JE;81480150003;Execução Judicial;202308;2;0;0;2;18;0;0;25
JE;81480150003;Execução de Título Extrajudicial;202308;6;0;0;0;24;0;0;17
JE;81480150003;Conhecimento;202308;19;0;0;17;113;1;0;154
JE;81480150003;Conhecimento;202309;19;0;0;13;132;1;0;167
JE;81480150003;Execução Judicial;202309;3;0;0;1;21;0;0;26
JE;81480150003;Execução de Título Extrajudicial;202309;9;0;0;0;33;0;0;17
JE;81480150003;Execução Judicial;202310;4;0;0;3;25;0;0;29
JE;81480150003;Execução de Título Extrajudicial;202310;7;0;0;0;40;0;0;17
JE;81480150003;Conhecimento;202310;27;0;0;8;159;1;0;175
JE;81480150003;Conhecimento;202311;34;0;0;5;193;1;0;180
JE;81480150003;Execução Judicial;202311;7;0;0;6;32;0;0;35
JE;81480150003;Execução de Título Extrajudicial;202311;8;0;0;0;48;0;0;17
JE;81480150003;Execução de Título Extrajudicial;202312;3;0;0;0;51;0;0;17
JE;81480150003;Execução Judicial;202312;11;0;0;11;43;0;0;46
JE;81480150003;Conhecimento;202312;15;0;0;7;208;1;0;187
JE;81480150003;Execução de Título Extrajudicial;202401;1;0;0;0;52;0;0;17
JE;81480150003;Conhecimento;202401;9;0;0;4;204;1;0;177
JE;81480150003;Execução Judicial;202401;0;0;0;1;42;0;0;46
JE;81480150003;Execução Judicial;202402;0;0;0;3;40;0;0;48
JE;81480150003;Conhecimento;202402;18;0;0;10;207;1;0;168
JE;81480150003;Execução de Título Extrajudicial;202402;5;0;0;0;57;0;0;17
JE;81480150003;Execução de Título Extrajudicial;202403;1;0;0;1;55;0;0;5
JE;81480150003;Execução Judicial;202403;0;0;0;2;38;0;0;42
JE;81480150003;Conhecimento;202403;9;0;0;13;207;1;0;160
JE;81480150003;Execução de Título Extrajudicial;202404;3;0;0;1;57;0;0;3
JE;81480150003;Conhecimento;202404;20;0;0;9;221;1;0;137
JE;81480150003;Execução Judicial;202404;10;0;0;5;46;0;0;47
JE;81480150003;Conhecimento;202405;15;0;0;9;225;0;0;128
JE;81480150003;Execução Judicial;202405;1;0;0;1;45;0;0;38
JE;81480150003;Execução de Título Extrajudicial;202405;0;0;0;1;56;0;0;4
JE;81480150003;Execução de Título Extrajudicial;202406;1;0;0;0;55;0;0;4
JE;81480150003;Execução Judicial;202406;5;0;0;1;47;0;0;37
JE;81480150003;Conhecimento;202406;16;0;0;12;210;0;0;130
JE;81480150003;Execução de Título Extrajudicial;202407;1;0;0;0;45;0;0;3
JE;81480150003;Conhecimento;202407;12;1;0;20;213;1;0;127
JE;81480150003;Execução Judicial;202407;10;0;0;3;53;0;0;39
JE;81480150003;Conhecimento;202408;7;0;0;11;201;1;0;121
JE;81480150003;Execução Judicial;202408;2;0;0;0;53;0;0;37
JE;81480150003;Execução de Título Extrajudicial;202408;0;0;0;0;39;0;0;3
JE;81480150003;Execução Judicial;202409;1;0;0;3;51;0;0;39
JE;81480150003;Execução de Título Extrajudicial;202409;1;0;0;0;31;0;0;3
JE;81480150003;Conhecimento;202409;21;0;0;20;203;1;0;128
JE;81480150003;Execução de Título Extrajudicial;202410;0;0;0;0;24;0;0;3
JE;81480150003;Execução Judicial;202410;2;0;0;5;49;0;0;41
JE;81480150003;Conhecimento;202410;18;0;0;8;194;1;0;128
JE;81480150003;Execução de Título Extrajudicial;202411;1;0;0;0;17;0;0;3
JE;81480150003;Conhecimento;202411;19;0;0;8;179;1;0;131
JE;81480150003;Execução Judicial;202411;4;0;0;3;46;0;0;38
JE;81480150003;Execução Judicial;202412;2;0;0;5;37;0;0;32
JE;81480150003;Conhecimento;202412;16;0;0;13;180;1;0;137
JE;81480150003;Execução de Título Extrajudicial;202412;0;0;0;0;14;0;0;3
JE;81480150003;Execução de Título Extrajudicial;202501;0;0;0;2;13;0;0;5
JE;81480150003;Conhecimento;202501;3;0;0;7;174;1;0;140
JE;81480150003;Execução Judicial;202501;1;0;0;1;38;0;0;32
JE;81480150003;Execução de Título Extrajudicial;202502;1;0;0;0;9;0;0;5
JE;81480150003;Execução Judicial;202502;8;0;0;0;46;0;0;29
JE;81480150003;Conhecimento;202502;11;0;0;24;167;1;0;154
JE;81480150003;Execução de Título Extrajudicial;202503;1;0;0;0;9;0;0;4
JE;81480150003;Conhecimento;202503;5;0;0;16;163;1;0;157
JE;81480150003;Execução Judicial;202503;1;0;0;2;47;0;0;29
JE;81480150003;Conhecimento;202504;17;0;0;26;160;1;0;174
JE;81480150003;Execução Judicial;202504;3;0;0;8;40;0;0;32
JE;81480150003;Execução de Título Extrajudicial;202504;0;0;0;1;6;0;0;4
JE;81480150003;Conhecimento;202505;25;0;0;20;170;1;0;185
JE;81480150003;Execução de Título Extrajudicial;202505;0;0;0;0;6;0;0;3
JE;81480150003;Execução Judicial;202505;3;0;0;2;42;0;0;33
JE;81480150003;Execução Judicial;202506;1;0;0;3;38;0;0;35
JE;81480150003;Execução de Título Extrajudicial;202506;0;0;0;0;5;0;0;3
JE;81480150003;Conhecimento;202506;21;0;0;18;175;1;0;191
JE;81480150003;Execução Judicial;202507;3;0;0;8;31;0;0;40
JE;81480150003;Conhecimento;202507;31;0;0;15;194;0;0;186
JE;81480150003;Execução de Título Extrajudicial;202507;0;0;0;2;4;0;0;5
JE;81480150003;Execução de Título Extrajudicial;202508;0;0;0;2;4;0;0;7
JE;81480150003;Execução Judicial;202508;6;0;0;7;35;0;0;47
JE;81480150003;Conhecimento;202508;23;0;0;14;210;0;0;189
JE;81480150003;Execução de Título Extrajudicial;202509;0;0;0;0;3;0;0;7
JE;81480150003;Conhecimento;202509;24;0;0;14;213;0;0;183
JE;81480150003;Execução Judicial;202509;2;0;0;4;36;0;0;48
JE;81480150003;Execução Judicial;202510;8;0;0;4;42;0;0;47
JE;81480150003;Conhecimento;202510;20;0;0;20;215;0;0;195
JE;81480150003;Execução de Título Extrajudicial;202510;0;0;0;6;3;0;0;13
JE;81480150003;Conhecimento;202511;31;0;0;13;227;0;0;200
JE;81480150003;Execução Judicial;202511;5;0;0;4;43;0;0;48
JE;81480150003;Execução de Título Extrajudicial;202511;2;0;0;0;4;0;0;13
JE;81480150003;Execução de Título Extrajudicial;202512;0;0;0;3;4;0;0;16
JE;81480150003;Conhecimento;202512;11;0;0;4;222;0;0;191
JE;81480150003;Execução Judicial;202512;1;0;0;5;42;0;0;48
JE;81480150003;Execução Judicial;202601;3;0;0;2;44;0;0;49
JE;81480150003;Execução de Título Extrajudicial;202601;0;0;0;1;4;0;0;15
JE;81480150003;Conhecimento;202601;7;0;0;13;226;0;0;197
JE;81480150003;Conhecimento;202602;28;0;0;8;243;0;0;181
JE;81480150003;Execução de Título Extrajudicial;202602;1;0;0;1;4;0;0;16
JE;81480150003;Execução Judicial;202602;3;1;0;8;39;1;0;57
JE;81480150003;Execução de Título Extrajudicial;202603;4;0;0;6;7;0;0;22
JE;81480150003;Execução Judicial;202603;5;0;0;6;43;1;0;61
JE;81480150003;Conhecimento;202603;17;0;0;11;255;0;0;176
JE;81480150003;Conhecimento;202604;16;0;0;11;254;0;0;161
JE;81480150003;Execução de Título Extrajudicial;202604;1;0;0;1;8;0;0;22
JE;81480150003;Execução Judicial;202604;4;0;0;7;44;1;0;60
JE;81480150003;Conhecimento;202605;11;0;0;15;240;0;0;156
JE;81480150003;Execução de Título Extrajudicial;202605;3;0;0;3;11;0;0;25
JE;81480150003;Execução Judicial;202605;4;0;1;8;45;1;1;66
JE;81480150003;Execução de Título Extrajudicial;202606;1;0;0;0;12;0;0;25
JE;81480150003;Conhecimento;202606;15;0;0;6;234;0;0;144
JE;81480150003;Execução Judicial;202606;7;0;0;2;51;1;1;65
JE;81480150004;Conhecimento;202301;0;0;0;3;0;0;0;3
JE;81480150004;Conhecimento;202302;0;0;0;0;0;0;0;3
JE;81480150004;Conhecimento;202303;0;0;0;3;0;0;0;6
JE;81480150004;Conhecimento;202304;0;0;0;1;0;0;0;7
JE;81480150004;Conhecimento;202305;0;0;0;1;0;0;0;8
JE;81480150004;Conhecimento;202306;0;0;0;0;0;0;0;8
JE;81480150004;Conhecimento;202307;0;0;0;3;0;0;0;11
JE;81480150004;Conhecimento;202308;0;0;0;0;0;0;0;11
JE;81480150004;Conhecimento;202309;0;0;0;7;0;0;0;18
JE;81480150004;Conhecimento;202310;0;0;0;0;0;0;0;18
JE;81480150004;Conhecimento;202311;3;0;0;5;3;0;0;23
JE;81480150004;Conhecimento;202312;7;0;0;0;10;0;0;23
JE;81480150004;Conhecimento;202401;3;0;0;0;13;0;0;20
JE;81480150004;Conhecimento;202402;0;0;0;7;13;0;0;27
JE;81480150004;Conhecimento;202403;0;0;0;2;13;0;0;26
JE;81480150004;Conhecimento;202404;1;0;0;3;14;0;0;28
JE;81480150004;Conhecimento;202405;1;0;0;2;15;0;0;29
JE;81480150004;Conhecimento;202406;8;0;0;7;23;0;0;36
JE;81480150004;Conhecimento;202407;4;0;0;1;27;0;0;34
JE;81480150004;Conhecimento;202408;7;0;0;7;34;0;0;41
JE;81480150004;Conhecimento;202409;3;0;0;1;37;0;0;35
JE;81480150004;Conhecimento;202410;9;0;0;0;46;0;0;35
JE;81480150004;Conhecimento;202411;8;0;0;5;51;0;0;35
JE;81480150004;Conhecimento;202412;0;0;0;2;44;0;0;37
JE;81480150004;Conhecimento;202501;0;1;0;2;41;1;0;39
JE;81480150004;Conhecimento;202502;0;0;0;3;41;1;0;35
JE;81480150004;Conhecimento;202503;0;0;0;1;41;1;0;34
JE;81480150004;Conhecimento;202504;2;0;0;3;42;1;0;34
JE;81480150004;Conhecimento;202505;10;0;0;7;51;1;0;39
JE;81480150004;Conhecimento;202506;6;0;0;0;49;1;0;32
JE;81480150004;Conhecimento;202507;2;2;0;4;47;3;0;35
JE;81480150004;Conhecimento;202508;8;0;0;2;48;3;0;30
JE;81480150004;Conhecimento;202509;0;0;0;10;45;3;0;39
JE;81480150004;Conhecimento;202510;9;0;0;10;45;3;0;49
JE;81480150004;Conhecimento;202511;5;0;0;5;42;3;0;49
JE;81480150004;Conhecimento;202512;6;0;0;2;48;3;0;49
JE;81480150004;Conhecimento;202601;7;0;0;0;55;2;0;47
JE;81480150004;Conhecimento;202602;0;0;0;0;55;2;0;44
JE;81480150004;Conhecimento;202603;4;0;0;5;59;2;0;48
JE;81480150004;Conhecimento;202604;0;0;0;0;57;2;0;45
JE;81480150004;Conhecimento;202605;3;0;0;1;50;2;0;39
JE;81480150004;Conhecimento;202606;3;0;0;4;47;2;0;43
JE;81480150006;Conhecimento;202301;0;0;0;2;0;0;0;2
JE;81480150006;Execução de Título Extrajudicial;202301;0;0;0;0;0;0;0;0
JE;81480150006;Execução Judicial;202301;1;0;0;2;1;0;0;2
JE;81480150006;Execução Judicial;202302;0;0;0;0;1;0;0;2
JE;81480150006;Conhecimento;202302;0;1;0;2;0;1;0;4
JE;81480150006;Execução de Título Extrajudicial;202302;0;0;0;0;0;0;0;0
JE;81480150006;Execução de Título Extrajudicial;202303;0;0;0;0;0;0;0;0
JE;81480150006;Execução Judicial;202303;0;0;0;0;1;0;0;2
JE;81480150006;Conhecimento;202303;0;0;0;1;0;1;0;5
JE;81480150006;Execução de Título Extrajudicial;202304;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202304;1;0;0;0;1;1;0;5
JE;81480150006;Execução Judicial;202304;0;0;0;1;1;0;0;3
JE;81480150006;Execução Judicial;202305;0;0;0;0;1;0;0;3
JE;81480150006;Execução de Título Extrajudicial;202305;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202305;0;0;0;0;1;1;0;5
JE;81480150006;Execução Judicial;202306;0;0;0;0;1;0;0;3
JE;81480150006;Conhecimento;202306;1;0;0;0;2;1;0;5
JE;81480150006;Execução de Título Extrajudicial;202306;0;0;0;0;0;0;0;0
JE;81480150006;Execução de Título Extrajudicial;202307;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202307;0;0;0;1;2;1;0;6
JE;81480150006;Execução Judicial;202307;0;0;0;0;1;0;0;3
JE;81480150006;Execução de Título Extrajudicial;202308;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202308;1;0;0;0;3;1;0;6
JE;81480150006;Execução Judicial;202308;0;0;0;0;1;0;0;3
JE;81480150006;Execução de Título Extrajudicial;202309;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202309;1;0;0;0;4;1;0;6
JE;81480150006;Execução Judicial;202309;1;0;0;1;2;0;0;4
JE;81480150006;Execução Judicial;202310;0;0;0;0;2;0;0;4
JE;81480150006;Execução de Título Extrajudicial;202310;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202310;0;0;0;0;4;1;0;6
JE;81480150006;Execução Judicial;202311;2;0;0;0;4;0;0;4
JE;81480150006;Conhecimento;202311;1;0;0;0;5;1;0;6
JE;81480150006;Execução de Título Extrajudicial;202311;0;0;0;0;0;0;0;0
JE;81480150006;Execução de Título Extrajudicial;202312;0;0;0;0;0;0;0;0
JE;81480150006;Execução Judicial;202312;0;0;0;1;4;0;0;5
JE;81480150006;Conhecimento;202312;1;0;0;1;6;1;0;7
JE;81480150006;Execução de Título Extrajudicial;202401;0;0;0;0;0;0;0;0
JE;81480150006;Execução Judicial;202401;2;0;0;0;5;0;0;3
JE;81480150006;Conhecimento;202401;1;0;0;19;7;1;0;24
JE;81480150006;Execução Judicial;202402;0;0;0;0;5;0;0;3
JE;81480150006;Conhecimento;202402;2;0;0;9;9;0;0;31
JE;81480150006;Execução de Título Extrajudicial;202402;0;0;0;0;0;0;0;0
JE;81480150006;Execução de Título Extrajudicial;202403;0;0;0;0;0;0;0;0
JE;81480150006;Execução Judicial;202403;0;0;0;1;5;0;0;4
JE;81480150006;Conhecimento;202403;2;0;0;3;11;0;0;33
JE;81480150006;Execução Judicial;202404;1;0;0;1;6;0;0;4
JE;81480150006;Execução de Título Extrajudicial;202404;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202404;0;0;0;0;10;0;0;33
JE;81480150006;Execução de Título Extrajudicial;202405;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202405;27;1;1;1;37;1;1;34
JE;81480150006;Execução Judicial;202405;0;0;0;2;6;0;0;6
JE;81480150006;Execução de Título Extrajudicial;202406;0;0;0;0;0;0;0;0
JE;81480150006;Conhecimento;202406;1;0;0;0;37;1;1;34
JE;81480150006;Execução Judicial;202406;3;0;0;1;9;0;0;7
JE;81480150006;Conhecimento;202407;3;0;0;1;40;1;1;34
JE;81480150006;Execução Judicial;202407;4;0;0;1;13;0;0;8
JE;81480150006;Execução de Título Extrajudicial;202407;1;0;0;0;1;0;0;0
JE;81480150006;Execução Judicial;202408;0;0;0;1;13;0;0;9
JE;81480150006;Conhecimento;202408;0;0;0;0;39;1;1;34
JE;81480150006;Execução Judicial;202409;0;0;0;0;12;0;0;8
JE;81480150006;Conhecimento;202409;1;0;0;2;39;1;1;36
JE;81480150006;Conhecimento;202410;0;0;0;2;39;1;1;38
JE;81480150006;Execução Judicial;202410;1;0;0;0;13;0;0;8
JE;81480150006;Conhecimento;202411;0;0;0;2;38;1;1;40
JE;81480150006;Execução Judicial;202411;2;0;0;2;13;0;0;10
JE;81480150006;Execução de Título Extrajudicial;202412;0;0;0;0;1;0;0;0
JE;81480150006;Execução Judicial;202412;0;0;0;0;13;0;0;9
JE;81480150006;Conhecimento;202412;2;0;0;1;39;1;1;40
JE;81480150006;Execução Judicial;202501;0;0;0;1;11;0;0;10
JE;81480150006;Conhecimento;202501;0;0;0;0;38;1;1;21
JE;81480150006;Execução de Título Extrajudicial;202501;0;0;0;0;1;0;0;0
JE;81480150006;Execução Judicial;202502;0;0;0;1;11;0;0;11
JE;81480150006;Execução de Título Extrajudicial;202502;0;0;0;0;1;0;0;0
JE;81480150006;Conhecimento;202502;1;0;0;0;37;1;1;12
JE;81480150006;Conhecimento;202503;0;0;0;0;35;1;1;9
JE;81480150006;Execução de Título Extrajudicial;202503;0;0;0;0;1;0;0;0
JE;81480150006;Execução Judicial;202503;2;0;0;0;13;0;0;10
JE;81480150006;Execução Judicial;202504;0;0;0;0;12;0;0;9
JE;81480150006;Execução de Título Extrajudicial;202504;1;0;0;0;2;0;0;0
JE;81480150006;Conhecimento;202504;1;0;0;3;36;1;1;12
JE;81480150006;Conhecimento;202505;1;0;0;0;10;0;0;11
JE;81480150006;Execução Judicial;202505;4;0;0;0;16;0;0;7
JE;81480150006;Execução Judicial;202506;0;0;0;0;13;0;0;6
JE;81480150006;Conhecimento;202506;1;0;0;1;10;0;0;12
JE;81480150006;Execução Judicial;202507;1;0;0;3;10;0;0;8
JE;81480150006;Conhecimento;202507;1;0;0;2;8;0;0;13
JE;81480150006;Conhecimento;202508;6;0;0;5;14;0;0;18
JE;81480150006;Execução Judicial;202508;1;0;0;1;11;0;0;8
JE;81480150006;Conhecimento;202509;2;0;0;1;15;0;0;17
JE;81480150006;Execução Judicial;202509;3;0;0;0;14;0;0;8
JE;81480150006;Execução Judicial;202510;0;0;0;2;13;0;0;10
JE;81480150006;Conhecimento;202510;1;0;0;0;16;0;0;15
JE;81480150006;Conhecimento;202511;2;0;0;0;18;0;0;13
JE;81480150006;Execução Judicial;202511;0;0;0;1;11;0;0;9
JE;81480150006;Execução Judicial;202512;1;0;0;0;12;0;0;9
JE;81480150006;Conhecimento;202512;0;0;0;1;16;0;0;13
JE;81480150006;Execução Judicial;202601;1;0;0;0;13;0;0;8
JE;81480150006;Conhecimento;202601;2;0;0;0;18;0;0;13
JE;81480150006;Execução Judicial;202602;2;0;0;0;15;0;0;7
JE;81480150006;Conhecimento;202602;5;0;0;2;22;0;0;15
JE;81480150006;Execução Judicial;202603;1;0;0;4;14;0;0;11
JE;81480150006;Conhecimento;202603;2;1;0;2;24;1;0;17
JE;81480150006;Execução Judicial;202604;0;0;0;0;14;0;0;11
JE;81480150006;Conhecimento;202604;1;0;0;1;24;1;0;15
JE;81480150006;Conhecimento;202605;2;1;0;1;25;2;0;16
